Epoch: 0	,Training loss (MRSE): 0.706911	,Validation loss (MRSE): 0.801674	,Training loss (MSE): 1.90183e+18	,Validation loss (MSE): 1.93358e+17	,Training accuracy (MAE): -2.02501e+08	,Validation accuracy (MAE): -7.66876e+07	,Training accuracy (MRAE): 0.211919	,Validation accuracy (MRAE): 0.1394
Epoch: 8	,Training loss (MRSE): 0.640461	,Validation loss (MRSE): 0.796925	,Training loss (MSE): 1.5103e+17	,Validation loss (MSE): 1.93021e+17	,Training accuracy (MAE): -5.97894e+07	,Validation accuracy (MAE): -7.49177e+07	,Training accuracy (MRAE): 0.242629	,Validation accuracy (MRAE): 0.138118
Epoch: 16	,Training loss (MRSE): 0.658142	,Validation loss (MRSE): 0.803858	,Training loss (MSE): 1.51831e+17	,Validation loss (MSE): 1.93023e+17	,Training accuracy (MAE): -6.00169e+07	,Validation accuracy (MAE): -7.46536e+07	,Training accuracy (MRAE): 0.230981	,Validation accuracy (MRAE): 0.128786
Epoch: 24	,Training loss (MRSE): 0.702273	,Validation loss (MRSE): 0.844928	,Training loss (MSE): 1.47085e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -5.89618e+07	,Validation accuracy (MAE): -7.46513e+07	,Training accuracy (MRAE): 0.200522	,Validation accuracy (MRAE): 0.100993
Epoch: 32	,Training loss (MRSE): 0.50639	,Validation loss (MRSE): 0.76615	,Training loss (MSE): 1.15217e+17	,Validation loss (MSE): 1.92949e+17	,Training accuracy (MAE): -4.93448e+07	,Validation accuracy (MAE): -7.47973e+07	,Training accuracy (MRAE): 0.357105	,Validation accuracy (MRAE): 0.162253
Epoch: 40	,Training loss (MRSE): 0.461672	,Validation loss (MRSE): 0.809576	,Training loss (MSE): 8.52731e+16	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -4.24687e+07	,Validation accuracy (MAE): -7.50582e+07	,Training accuracy (MRAE): 0.381754	,Validation accuracy (MRAE): 0.125879
Epoch: 48	,Training loss (MRSE): 0.483524	,Validation loss (MRSE): 0.811252	,Training loss (MSE): 4.70391e+16	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -2.95221e+07	,Validation accuracy (MAE): -7.48453e+07	,Training accuracy (MRAE): 0.371825	,Validation accuracy (MRAE): 0.124234
Epoch: 56	,Training loss (MRSE): 0.577987	,Validation loss (MRSE): 0.816535	,Training loss (MSE): 1.21153e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -5.35904e+07	,Validation accuracy (MAE): -7.46665e+07	,Training accuracy (MRAE): 0.283468	,Validation accuracy (MRAE): 0.12619
Epoch: 64	,Training loss (MRSE): 0.508208	,Validation loss (MRSE): 0.798977	,Training loss (MSE): 7.38019e+18	,Validation loss (MSE): 1.93045e+17	,Training accuracy (MAE): -3.06392e+08	,Validation accuracy (MAE): -7.59993e+07	,Training accuracy (MRAE): 0.338961	,Validation accuracy (MRAE): 0.140006
Epoch: 72	,Training loss (MRSE): 0.491091	,Validation loss (MRSE): 0.787817	,Training loss (MSE): 6.84236e+17	,Validation loss (MSE): 1.93037e+17	,Training accuracy (MAE): -1.1853e+08	,Validation accuracy (MAE): -7.59335e+07	,Training accuracy (MRAE): 0.354256	,Validation accuracy (MRAE): 0.145849
Epoch: 80	,Training loss (MRSE): 0.464561	,Validation loss (MRSE): 0.796775	,Training loss (MSE): 1.05889e+17	,Validation loss (MSE): 1.93024e+17	,Training accuracy (MAE): -4.97262e+07	,Validation accuracy (MAE): -7.47438e+07	,Training accuracy (MRAE): 0.376296	,Validation accuracy (MRAE): 0.133598
Epoch: 88	,Training loss (MRSE): 0.562604	,Validation loss (MRSE): 0.789992	,Training loss (MSE): 1.01994e+18	,Validation loss (MSE): 1.92975e+17	,Training accuracy (MAE): -1.01474e+08	,Validation accuracy (MAE): -7.62918e+07	,Training accuracy (MRAE): 0.299806	,Validation accuracy (MRAE): 0.147718
