Epoch: 0	,Training loss (MRSE): 0.658249	,Validation loss (MRSE): 0.827108	,Training loss (MSE): 1.52314e+17	,Validation loss (MSE): 1.93031e+17	,Training accuracy (MAE): -6.05882e+07	,Validation accuracy (MAE): -7.54105e+07	,Training accuracy (MRAE): 0.243755	,Validation accuracy (MRAE): 0.120787
Epoch: 2	,Training loss (MRSE): 0.656479	,Validation loss (MRSE): 0.828067	,Training loss (MSE): 1.52436e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.02781e+07	,Validation accuracy (MAE): -7.50223e+07	,Training accuracy (MRAE): 0.241184	,Validation accuracy (MRAE): 0.114266
Epoch: 4	,Training loss (MRSE): 0.644019	,Validation loss (MRSE): 0.82828	,Training loss (MSE): 1.5219e+17	,Validation loss (MSE): 1.93028e+17	,Training accuracy (MAE): -6.03402e+07	,Validation accuracy (MAE): -7.51859e+07	,Training accuracy (MRAE): 0.254869	,Validation accuracy (MRAE): 0.115769
Epoch: 6	,Training loss (MRSE): 0.6594	,Validation loss (MRSE): 0.82742	,Training loss (MSE): 1.52478e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02682e+07	,Validation accuracy (MAE): -7.49496e+07	,Training accuracy (MRAE): 0.238695	,Validation accuracy (MRAE): 0.1158
Epoch: 8	,Training loss (MRSE): 0.651057	,Validation loss (MRSE): 0.827867	,Training loss (MSE): 1.52264e+17	,Validation loss (MSE): 1.93027e+17	,Training accuracy (MAE): -6.02879e+07	,Validation accuracy (MAE): -7.5067e+07	,Training accuracy (MRAE): 0.253097	,Validation accuracy (MRAE): 0.115833
Epoch: 10	,Training loss (MRSE): 0.66189	,Validation loss (MRSE): 0.827086	,Training loss (MSE): 1.5245e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02512e+07	,Validation accuracy (MAE): -7.49379e+07	,Training accuracy (MRAE): 0.239501	,Validation accuracy (MRAE): 0.116471
Epoch: 12	,Training loss (MRSE): 0.666591	,Validation loss (MRSE): 0.826435	,Training loss (MSE): 1.52524e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02442e+07	,Validation accuracy (MAE): -7.48635e+07	,Training accuracy (MRAE): 0.233815	,Validation accuracy (MRAE): 0.116645
Epoch: 14	,Training loss (MRSE): 0.664537	,Validation loss (MRSE): 0.826105	,Training loss (MSE): 1.52493e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02311e+07	,Validation accuracy (MAE): -7.48716e+07	,Training accuracy (MRAE): 0.23666	,Validation accuracy (MRAE): 0.117159
Epoch: 16	,Training loss (MRSE): 0.67015	,Validation loss (MRSE): 0.825478	,Training loss (MSE): 1.52531e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02535e+07	,Validation accuracy (MAE): -7.48713e+07	,Training accuracy (MRAE): 0.230887	,Validation accuracy (MRAE): 0.117573
Epoch: 18	,Training loss (MRSE): 0.66264	,Validation loss (MRSE): 0.825342	,Training loss (MSE): 1.52486e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02206e+07	,Validation accuracy (MAE): -7.48752e+07	,Training accuracy (MRAE): 0.239638	,Validation accuracy (MRAE): 0.117693
Epoch: 20	,Training loss (MRSE): 0.665532	,Validation loss (MRSE): 0.82439	,Training loss (MSE): 1.52528e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.0218e+07	,Validation accuracy (MAE): -7.48431e+07	,Training accuracy (MRAE): 0.237175	,Validation accuracy (MRAE): 0.118532
Epoch: 22	,Training loss (MRSE): 0.663432	,Validation loss (MRSE): 0.824751	,Training loss (MSE): 1.52476e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02304e+07	,Validation accuracy (MAE): -7.48687e+07	,Training accuracy (MRAE): 0.239113	,Validation accuracy (MRAE): 0.118441
Epoch: 24	,Training loss (MRSE): 0.671437	,Validation loss (MRSE): 0.823734	,Training loss (MSE): 1.52578e+17	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -6.02281e+07	,Validation accuracy (MAE): -7.47938e+07	,Training accuracy (MRAE): 0.232713	,Validation accuracy (MRAE): 0.118667
Epoch: 26	,Training loss (MRSE): 0.671701	,Validation loss (MRSE): 0.823404	,Training loss (MSE): 1.5257e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02301e+07	,Validation accuracy (MAE): -7.4793e+07	,Training accuracy (MRAE): 0.232138	,Validation accuracy (MRAE): 0.119284
Epoch: 28	,Training loss (MRSE): 0.671765	,Validation loss (MRSE): 0.823515	,Training loss (MSE): 1.52593e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02239e+07	,Validation accuracy (MAE): -7.47964e+07	,Training accuracy (MRAE): 0.232063	,Validation accuracy (MRAE): 0.119422
Epoch: 30	,Training loss (MRSE): 0.676783	,Validation loss (MRSE): 0.822297	,Training loss (MSE): 1.52662e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02297e+07	,Validation accuracy (MAE): -7.47366e+07	,Training accuracy (MRAE): 0.229539	,Validation accuracy (MRAE): 0.120198
Epoch: 32	,Training loss (MRSE): 0.674999	,Validation loss (MRSE): 0.822956	,Training loss (MSE): 1.52664e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02305e+07	,Validation accuracy (MAE): -7.47506e+07	,Training accuracy (MRAE): 0.230929	,Validation accuracy (MRAE): 0.120067
Epoch: 34	,Training loss (MRSE): 0.677493	,Validation loss (MRSE): 0.821536	,Training loss (MSE): 1.5269e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02286e+07	,Validation accuracy (MAE): -7.47371e+07	,Training accuracy (MRAE): 0.228448	,Validation accuracy (MRAE): 0.120881
Epoch: 36	,Training loss (MRSE): 0.678584	,Validation loss (MRSE): 0.820504	,Training loss (MSE): 1.52609e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.0322e+07	,Validation accuracy (MAE): -7.47303e+07	,Training accuracy (MRAE): 0.226417	,Validation accuracy (MRAE): 0.121856
Epoch: 38	,Training loss (MRSE): 0.678255	,Validation loss (MRSE): 0.819214	,Training loss (MSE): 1.52672e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02374e+07	,Validation accuracy (MAE): -7.47168e+07	,Training accuracy (MRAE): 0.228288	,Validation accuracy (MRAE): 0.123229
Epoch: 40	,Training loss (MRSE): 0.681763	,Validation loss (MRSE): 0.817432	,Training loss (MSE): 1.52726e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02397e+07	,Validation accuracy (MAE): -7.46948e+07	,Training accuracy (MRAE): 0.226082	,Validation accuracy (MRAE): 0.125294
Epoch: 42	,Training loss (MRSE): 0.679653	,Validation loss (MRSE): 0.81683	,Training loss (MSE): 1.52694e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -6.02374e+07	,Validation accuracy (MAE): -7.47044e+07	,Training accuracy (MRAE): 0.227382	,Validation accuracy (MRAE): 0.126336
