Epoch: 0:	Training loss (MRSE): 0.808427	,Validation loss (MRSE): 0.796753	,Training loss (MSE): 1.9401e+17	,Validation loss (MSE): 5.55158e+16	,Training accuracy (MAE): -7.83252e+07	,Validation accuracy (MAE): -3.9521e+07	,Training accuracy (MRAE): 0.129799	,Validation accuracy (MRAE): 0.136404
Epoch: 2:	Training loss (MRSE): 0.740844	,Validation loss (MRSE): 0.742543	,Training loss (MSE): 1.10656e+17	,Validation loss (MSE): 4.75514e+16	,Training accuracy (MAE): -5.5722e+07	,Validation accuracy (MAE): -3.18534e+07	,Training accuracy (MRAE): 0.177121	,Validation accuracy (MRAE): 0.171767
Epoch: 4:	Training loss (MRSE): 0.729395	,Validation loss (MRSE): 0.76235	,Training loss (MSE): 7.62915e+16	,Validation loss (MSE): 1.37214e+16	,Training accuracy (MAE): -3.90883e+07	,Validation accuracy (MAE): -2.11823e+07	,Training accuracy (MRAE): 0.184659	,Validation accuracy (MRAE): 0.165717
Epoch: 6:	Training loss (MRSE): 0.702466	,Validation loss (MRSE): 0.774561	,Training loss (MSE): 6.95012e+16	,Validation loss (MSE): 9.1478e+15	,Training accuracy (MAE): -3.9922e+07	,Validation accuracy (MAE): -2.26651e+07	,Training accuracy (MRAE): 0.202695	,Validation accuracy (MRAE): 0.149709
Epoch: 8:	Training loss (MRSE): 0.685913	,Validation loss (MRSE): 0.765738	,Training loss (MSE): 6.67257e+16	,Validation loss (MSE): 7.41254e+15	,Training accuracy (MAE): -4.02212e+07	,Validation accuracy (MAE): -2.08426e+07	,Training accuracy (MRAE): 0.217084	,Validation accuracy (MRAE): 0.153418
Epoch: 10:	Training loss (MRSE): 0.64853	,Validation loss (MRSE): 0.747939	,Training loss (MSE): 6.18238e+16	,Validation loss (MSE): 5.06215e+15	,Training accuracy (MAE): -3.47328e+07	,Validation accuracy (MAE): -1.65163e+07	,Training accuracy (MRAE): 0.246903	,Validation accuracy (MRAE): 0.178289
Epoch: 12:	Training loss (MRSE): 0.606064	,Validation loss (MRSE): 0.720647	,Training loss (MSE): 5.84007e+16	,Validation loss (MSE): 5.44716e+15	,Training accuracy (MAE): -3.16474e+07	,Validation accuracy (MAE): -1.78032e+07	,Training accuracy (MRAE): 0.284321	,Validation accuracy (MRAE): 0.204798
Epoch: 14:	Training loss (MRSE): 0.593012	,Validation loss (MRSE): 0.738387	,Training loss (MSE): 6.10215e+16	,Validation loss (MSE): 9.06156e+15	,Training accuracy (MAE): -3.34473e+07	,Validation accuracy (MAE): -2.39539e+07	,Training accuracy (MRAE): 0.291955	,Validation accuracy (MRAE): 0.185222
Epoch: 16:	Training loss (MRSE): 0.584556	,Validation loss (MRSE): 0.743477	,Training loss (MSE): 5.88281e+16	,Validation loss (MSE): 7.69921e+15	,Training accuracy (MAE): -3.11853e+07	,Validation accuracy (MAE): -2.03646e+07	,Training accuracy (MRAE): 0.300871	,Validation accuracy (MRAE): 0.177595
Epoch: 18:	Training loss (MRSE): 0.560616	,Validation loss (MRSE): 0.69469	,Training loss (MSE): 5.69612e+16	,Validation loss (MSE): 6.0142e+15	,Training accuracy (MAE): -2.92625e+07	,Validation accuracy (MAE): -1.95006e+07	,Training accuracy (MRAE): 0.322509	,Validation accuracy (MRAE): 0.215439
Epoch: 20:	Training loss (MRSE): 0.56565	,Validation loss (MRSE): 0.726248	,Training loss (MSE): 6.15942e+16	,Validation loss (MSE): 6.86866e+15	,Training accuracy (MAE): -3.30259e+07	,Validation accuracy (MAE): -2.22651e+07	,Training accuracy (MRAE): 0.315678	,Validation accuracy (MRAE): 0.189184
Epoch: 22:	Training loss (MRSE): 0.578246	,Validation loss (MRSE): 0.729805	,Training loss (MSE): 6.60159e+16	,Validation loss (MSE): 1.14182e+16	,Training accuracy (MAE): -3.52085e+07	,Validation accuracy (MAE): -2.80132e+07	,Training accuracy (MRAE): 0.301268	,Validation accuracy (MRAE): 0.183924
Epoch: 24:	Training loss (MRSE): 0.585702	,Validation loss (MRSE): 0.731658	,Training loss (MSE): 7.41908e+16	,Validation loss (MSE): 1.91815e+16	,Training accuracy (MAE): -3.86711e+07	,Validation accuracy (MAE): -2.97565e+07	,Training accuracy (MRAE): 0.295544	,Validation accuracy (MRAE): 0.181998
Epoch: 26:	Training loss (MRSE): 0.565738	,Validation loss (MRSE): 0.714117	,Training loss (MSE): 6.38672e+16	,Validation loss (MSE): 1.74678e+16	,Training accuracy (MAE): -3.47414e+07	,Validation accuracy (MAE): -3.25838e+07	,Training accuracy (MRAE): 0.310296	,Validation accuracy (MRAE): 0.194998
Epoch: 28:	Training loss (MRSE): 0.571148	,Validation loss (MRSE): 0.734595	,Training loss (MSE): 5.46487e+16	,Validation loss (MSE): 6.94971e+15	,Training accuracy (MAE): -2.91447e+07	,Validation accuracy (MAE): -2.08371e+07	,Training accuracy (MRAE): 0.313734	,Validation accuracy (MRAE): 0.185948
Epoch: 30:	Training loss (MRSE): 0.530816	,Validation loss (MRSE): 0.732048	,Training loss (MSE): 5.4188e+16	,Validation loss (MSE): 6.26626e+15	,Training accuracy (MAE): -2.65546e+07	,Validation accuracy (MAE): -1.99549e+07	,Training accuracy (MRAE): 0.345619	,Validation accuracy (MRAE): 0.184622
Epoch: 32:	Training loss (MRSE): 0.534387	,Validation loss (MRSE): 0.735322	,Training loss (MSE): 5.5297e+16	,Validation loss (MSE): 1.17498e+16	,Training accuracy (MAE): -2.78554e+07	,Validation accuracy (MAE): -2.60342e+07	,Training accuracy (MRAE): 0.34628	,Validation accuracy (MRAE): 0.18059
Epoch: 34:	Training loss (MRSE): 0.551201	,Validation loss (MRSE): 0.737644	,Training loss (MSE): 5.93742e+16	,Validation loss (MSE): 1.03674e+16	,Training accuracy (MAE): -3.22047e+07	,Validation accuracy (MAE): -2.55442e+07	,Training accuracy (MRAE): 0.326095	,Validation accuracy (MRAE): 0.182012
Epoch: 36:	Training loss (MRSE): 0.536562	,Validation loss (MRSE): 0.720834	,Training loss (MSE): 5.68204e+16	,Validation loss (MSE): 5.17493e+15	,Training accuracy (MAE): -3.06146e+07	,Validation accuracy (MAE): -1.72743e+07	,Training accuracy (MRAE): 0.339606	,Validation accuracy (MRAE): 0.197459
Epoch: 38:	Training loss (MRSE): 0.526627	,Validation loss (MRSE): 0.724729	,Training loss (MSE): 5.55206e+16	,Validation loss (MSE): 6.73803e+15	,Training accuracy (MAE): -2.89948e+07	,Validation accuracy (MAE): -1.93102e+07	,Training accuracy (MRAE): 0.350007	,Validation accuracy (MRAE): 0.183063
Epoch: 40:	Training loss (MRSE): 0.526117	,Validation loss (MRSE): 0.706998	,Training loss (MSE): 6.22522e+16	,Validation loss (MSE): 5.44205e+15	,Training accuracy (MAE): -3.23975e+07	,Validation accuracy (MAE): -1.69008e+07	,Training accuracy (MRAE): 0.351768	,Validation accuracy (MRAE): 0.206154
Epoch: 42:	Training loss (MRSE): 0.555477	,Validation loss (MRSE): 0.711789	,Training loss (MSE): 6.21677e+16	,Validation loss (MSE): 6.79743e+15	,Training accuracy (MAE): -3.25505e+07	,Validation accuracy (MAE): -1.88812e+07	,Training accuracy (MRAE): 0.319996	,Validation accuracy (MRAE): 0.199312
Epoch: 44:	Training loss (MRSE): 0.526903	,Validation loss (MRSE): 0.701018	,Training loss (MSE): 5.35186e+16	,Validation loss (MSE): 1.13514e+16	,Training accuracy (MAE): -2.58802e+07	,Validation accuracy (MAE): -2.40626e+07	,Training accuracy (MRAE): 0.346984	,Validation accuracy (MRAE): 0.211464
Epoch: 46:	Training loss (MRSE): 0.519772	,Validation loss (MRSE): 0.720076	,Training loss (MSE): 5.34153e+16	,Validation loss (MSE): 1.43276e+16	,Training accuracy (MAE): -2.64532e+07	,Validation accuracy (MAE): -2.76597e+07	,Training accuracy (MRAE): 0.351428	,Validation accuracy (MRAE): 0.190061
Epoch: 48:	Training loss (MRSE): 0.532511	,Validation loss (MRSE): 0.71209	,Training loss (MSE): 5.11525e+16	,Validation loss (MSE): 1.16238e+16	,Training accuracy (MAE): -2.46847e+07	,Validation accuracy (MAE): -2.61339e+07	,Training accuracy (MRAE): 0.336665	,Validation accuracy (MRAE): 0.200754
Epoch: 50:	Training loss (MRSE): 0.503873	,Validation loss (MRSE): 0.714464	,Training loss (MSE): 4.97157e+16	,Validation loss (MSE): 9.38231e+15	,Training accuracy (MAE): -2.22107e+07	,Validation accuracy (MAE): -2.2153e+07	,Training accuracy (MRAE): 0.367908	,Validation accuracy (MRAE): 0.201861
Epoch: 52:	Training loss (MRSE): 0.507187	,Validation loss (MRSE): 0.720487	,Training loss (MSE): 5.10879e+16	,Validation loss (MSE): 9.71537e+15	,Training accuracy (MAE): -2.3963e+07	,Validation accuracy (MAE): -2.09299e+07	,Training accuracy (MRAE): 0.361897	,Validation accuracy (MRAE): 0.198569
Epoch: 54:	Training loss (MRSE): 0.492063	,Validation loss (MRSE): 0.718084	,Training loss (MSE): 5.12668e+16	,Validation loss (MSE): 9.35463e+15	,Training accuracy (MAE): -2.46484e+07	,Validation accuracy (MAE): -2.09039e+07	,Training accuracy (MRAE): 0.377534	,Validation accuracy (MRAE): 0.193824
Epoch: 56:	Training loss (MRSE): 0.528097	,Validation loss (MRSE): 0.711885	,Training loss (MSE): 5.34757e+16	,Validation loss (MSE): 8.36052e+15	,Training accuracy (MAE): -2.77775e+07	,Validation accuracy (MAE): -2.14581e+07	,Training accuracy (MRAE): 0.340735	,Validation accuracy (MRAE): 0.203164
Epoch: 58:	Training loss (MRSE): 0.509287	,Validation loss (MRSE): 0.694976	,Training loss (MSE): 5.51945e+16	,Validation loss (MSE): 1.31856e+16	,Training accuracy (MAE): -2.78478e+07	,Validation accuracy (MAE): -2.6383e+07	,Training accuracy (MRAE): 0.363242	,Validation accuracy (MRAE): 0.219245
Epoch: 60:	Training loss (MRSE): 0.504993	,Validation loss (MRSE): 0.711155	,Training loss (MSE): 5.2879e+16	,Validation loss (MSE): 8.51285e+15	,Training accuracy (MAE): -2.51571e+07	,Validation accuracy (MAE): -2.26863e+07	,Training accuracy (MRAE): 0.36383	,Validation accuracy (MRAE): 0.204814
Epoch: 62:	Training loss (MRSE): 0.493131	,Validation loss (MRSE): 0.718597	,Training loss (MSE): 5.33403e+16	,Validation loss (MSE): 5.95373e+15	,Training accuracy (MAE): -2.48212e+07	,Validation accuracy (MAE): -1.83207e+07	,Training accuracy (MRAE): 0.377682	,Validation accuracy (MRAE): 0.193176
Epoch: 64:	Training loss (MRSE): 0.492178	,Validation loss (MRSE): 0.714994	,Training loss (MSE): 5.37809e+16	,Validation loss (MSE): 4.93076e+15	,Training accuracy (MAE): -2.61262e+07	,Validation accuracy (MAE): -1.60647e+07	,Training accuracy (MRAE): 0.381008	,Validation accuracy (MRAE): 0.200793
Epoch: 66:	Training loss (MRSE): 0.495064	,Validation loss (MRSE): 0.72955	,Training loss (MSE): 5.30115e+16	,Validation loss (MSE): 4.94383e+15	,Training accuracy (MAE): -2.58464e+07	,Validation accuracy (MAE): -1.59641e+07	,Training accuracy (MRAE): 0.37962	,Validation accuracy (MRAE): 0.179173
Epoch: 68:	Training loss (MRSE): 0.493076	,Validation loss (MRSE): 0.735496	,Training loss (MSE): 5.42636e+16	,Validation loss (MSE): 4.86746e+15	,Training accuracy (MAE): -2.78759e+07	,Validation accuracy (MAE): -1.54277e+07	,Training accuracy (MRAE): 0.380039	,Validation accuracy (MRAE): 0.175914
Epoch: 70:	Training loss (MRSE): 0.504905	,Validation loss (MRSE): 0.721625	,Training loss (MSE): 5.41881e+16	,Validation loss (MSE): 5.34568e+15	,Training accuracy (MAE): -2.76763e+07	,Validation accuracy (MAE): -1.62449e+07	,Training accuracy (MRAE): 0.356446	,Validation accuracy (MRAE): 0.188591
Epoch: 72:	Training loss (MRSE): 0.491104	,Validation loss (MRSE): 0.704201	,Training loss (MSE): 5.35832e+16	,Validation loss (MSE): 4.31969e+15	,Training accuracy (MAE): -2.66078e+07	,Validation accuracy (MAE): -1.39342e+07	,Training accuracy (MRAE): 0.381754	,Validation accuracy (MRAE): 0.201221
