Epoch: 0	,Training loss (MRSE): 0.717998	,Validation loss (MRSE): 0.840867	,Training loss (MSE): 1.52815e+17	,Validation loss (MSE): 1.93034e+17	,Training accuracy (MAE): -6.03322e+07	,Validation accuracy (MAE): -7.47249e+07	,Training accuracy (MRAE): 0.195211	,Validation accuracy (MRAE): 0.106012
Epoch: 8	,Training loss (MRSE): 0.667646	,Validation loss (MRSE): 0.791438	,Training loss (MSE): 1.51346e+17	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -5.99378e+07	,Validation accuracy (MAE): -7.46914e+07	,Training accuracy (MRAE): 0.218202	,Validation accuracy (MRAE): 0.138276
Epoch: 16	,Training loss (MRSE): 0.555948	,Validation loss (MRSE): 0.774718	,Training loss (MSE): 1.43415e+17	,Validation loss (MSE): 1.92971e+17	,Training accuracy (MAE): -5.75587e+07	,Validation accuracy (MAE): -7.52008e+07	,Training accuracy (MRAE): 0.318921	,Validation accuracy (MRAE): 0.156941
Epoch: 24	,Training loss (MRSE): 0.527875	,Validation loss (MRSE): 0.78941	,Training loss (MSE): 2.2994e+18	,Validation loss (MSE): 1.931e+17	,Training accuracy (MAE): -1.85656e+08	,Validation accuracy (MAE): -7.64745e+07	,Training accuracy (MRAE): 0.33473	,Validation accuracy (MRAE): 0.147148
Epoch: 32	,Training loss (MRSE): 0.565363	,Validation loss (MRSE): 0.813338	,Training loss (MSE): 2.77988e+19	,Validation loss (MSE): 1.94636e+17	,Training accuracy (MAE): -7.02762e+08	,Validation accuracy (MAE): -7.989e+07	,Training accuracy (MRAE): 0.292754	,Validation accuracy (MRAE): 0.125331
Epoch: 40	,Training loss (MRSE): 0.466994	,Validation loss (MRSE): 0.803014	,Training loss (MSE): 1.8861e+18	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -1.42599e+08	,Validation accuracy (MAE): -7.57161e+07	,Training accuracy (MRAE): 0.376179	,Validation accuracy (MRAE): 0.13076
Epoch: 48	,Training loss (MRSE): 0.499145	,Validation loss (MRSE): 0.787097	,Training loss (MSE): 2.77343e+17	,Validation loss (MSE): 1.93044e+17	,Training accuracy (MAE): -7.48011e+07	,Validation accuracy (MAE): -7.60638e+07	,Training accuracy (MRAE): 0.352423	,Validation accuracy (MRAE): 0.15055
Epoch: 56	,Training loss (MRSE): 0.433044	,Validation loss (MRSE): 0.814066	,Training loss (MSE): 1.01283e+18	,Validation loss (MSE): 1.93038e+17	,Training accuracy (MAE): -1.25102e+08	,Validation accuracy (MAE): -7.54318e+07	,Training accuracy (MRAE): 0.408356	,Validation accuracy (MRAE): 0.122527
Epoch: 64	,Training loss (MRSE): 0.416802	,Validation loss (MRSE): 0.786652	,Training loss (MSE): 7.7038e+16	,Validation loss (MSE): 1.93018e+17	,Training accuracy (MAE): -3.95155e+07	,Validation accuracy (MAE): -7.48401e+07	,Training accuracy (MRAE): 0.425554	,Validation accuracy (MRAE): 0.144985
Epoch: 72	,Training loss (MRSE): 0.366728	,Validation loss (MRSE): 0.780808	,Training loss (MSE): 1.2584e+17	,Validation loss (MSE): 1.93019e+17	,Training accuracy (MAE): -4.47307e+07	,Validation accuracy (MAE): -7.51991e+07	,Training accuracy (MRAE): 0.476769	,Validation accuracy (MRAE): 0.156453
Epoch: 80	,Training loss (MRSE): 0.493468	,Validation loss (MRSE): 0.795152	,Training loss (MSE): 1.06931e+17	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -4.96791e+07	,Validation accuracy (MAE): -7.47349e+07	,Training accuracy (MRAE): 0.346806	,Validation accuracy (MRAE): 0.134736
Epoch: 88	,Training loss (MRSE): 0.41051	,Validation loss (MRSE): 0.768576	,Training loss (MSE): 9.32657e+16	,Validation loss (MSE): 1.93003e+17	,Training accuracy (MAE): -4.55005e+07	,Validation accuracy (MAE): -7.49323e+07	,Training accuracy (MRAE): 0.43227	,Validation accuracy (MRAE): 0.160256
Epoch: 96	,Training loss (MRSE): 0.620422	,Validation loss (MRSE): 0.800144	,Training loss (MSE): 2.71893e+19	,Validation loss (MSE): 1.93191e+17	,Training accuracy (MAE): -6.91888e+08	,Validation accuracy (MAE): -7.77554e+07	,Training accuracy (MRAE): 0.242464	,Validation accuracy (MRAE): 0.137128
Epoch: 104	,Training loss (MRSE): 0.381036	,Validation loss (MRSE): 0.776356	,Training loss (MSE): 7.04998e+16	,Validation loss (MSE): 1.92972e+17	,Training accuracy (MAE): -3.27541e+07	,Validation accuracy (MAE): -7.50783e+07	,Training accuracy (MRAE): 0.453559	,Validation accuracy (MRAE): 0.148661
Epoch: 112	,Training loss (MRSE): 0.383604	,Validation loss (MRSE): 0.776222	,Training loss (MSE): 3.02767e+17	,Validation loss (MSE): 1.93006e+17	,Training accuracy (MAE): -6.48788e+07	,Validation accuracy (MAE): -7.55007e+07	,Training accuracy (MRAE): 0.445299	,Validation accuracy (MRAE): 0.153023
Epoch: 120	,Training loss (MRSE): 0.403147	,Validation loss (MRSE): 0.784041	,Training loss (MSE): 2.36527e+18	,Validation loss (MSE): 1.93126e+17	,Training accuracy (MAE): -2.07574e+08	,Validation accuracy (MAE): -7.64482e+07	,Training accuracy (MRAE): 0.433535	,Validation accuracy (MRAE): 0.154565
Epoch: 128	,Training loss (MRSE): 0.410063	,Validation loss (MRSE): 0.790967	,Training loss (MSE): 9.92723e+16	,Validation loss (MSE): 1.93026e+17	,Training accuracy (MAE): -4.7974e+07	,Validation accuracy (MAE): -7.49013e+07	,Training accuracy (MRAE): 0.429463	,Validation accuracy (MRAE): 0.139671
Epoch: 136	,Training loss (MRSE): 0.366622	,Validation loss (MRSE): 0.787149	,Training loss (MSE): 9.29004e+17	,Validation loss (MSE): 1.93016e+17	,Training accuracy (MAE): -6.76637e+07	,Validation accuracy (MAE): -7.51547e+07	,Training accuracy (MRAE): 0.459623	,Validation accuracy (MRAE): 0.14672
Epoch: 144	,Training loss (MRSE): 0.566501	,Validation loss (MRSE): 0.798344	,Training loss (MSE): 1.30559e+17	,Validation loss (MSE): 1.93025e+17	,Training accuracy (MAE): -5.53622e+07	,Validation accuracy (MAE): -7.47348e+07	,Training accuracy (MRAE): 0.283725	,Validation accuracy (MRAE): 0.130231
Epoch: 152	,Training loss (MRSE): 0.331776	,Validation loss (MRSE): 0.780612	,Training loss (MSE): 3.60141e+16	,Validation loss (MSE): 1.93107e+17	,Training accuracy (MAE): -2.81108e+07	,Validation accuracy (MAE): -7.60879e+07	,Training accuracy (MRAE): 0.505583	,Validation accuracy (MRAE): 0.151807
Epoch: 160	,Training loss (MRSE): 0.371994	,Validation loss (MRSE): 0.784761	,Training loss (MSE): 3.66592e+18	,Validation loss (MSE): 1.93071e+17	,Training accuracy (MAE): -2.47576e+08	,Validation accuracy (MAE): -7.63043e+07	,Training accuracy (MRAE): 0.455162	,Validation accuracy (MRAE): 0.154401
Epoch: 168	,Training loss (MRSE): 0.542745	,Validation loss (MRSE): 0.791579	,Training loss (MSE): 1.32111e+17	,Validation loss (MSE): 1.93022e+17	,Training accuracy (MAE): -5.56422e+07	,Validation accuracy (MAE): -7.46773e+07	,Training accuracy (MRAE): 0.304804	,Validation accuracy (MRAE): 0.134575
Epoch: 176	,Training loss (MRSE): 0.41698	,Validation loss (MRSE): 0.777859	,Training loss (MSE): 8.9145e+16	,Validation loss (MSE): 1.93004e+17	,Training accuracy (MAE): -4.50512e+07	,Validation accuracy (MAE): -7.47698e+07	,Training accuracy (MRAE): 0.412562	,Validation accuracy (MRAE): 0.151734
